upc;title;category;price;rating;num_reviews;in_stock;num_available;url
f36d24c309e87e5b;An Abundance of Katherines;Young Adult;10.00;Five;0;In stock;5;https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html
add33db6ff80db24;America's War for the Greater Middle East: A Military History;History;51.22;Two;0;In stock;5;https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html
d9290e99f189ce84;Alight (The Generations Trilogy #2);Default;58.59;Four;0;In stock;5;https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html
cf3b86489890b9f2;A Girl's Guide to Moving On (New Beginnings #2);Romance;31.30;One;0;In stock;5;https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html
03cbb67c0f990d87;A Game of Thrones (A Song of Ice and Fire #1);Add a comment;46.42;Two;0;In stock;5;https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html
f2c8f4b4c94d5c5c;A Feast for Crows (A Song of Ice and Fire #4);Fantasy;17.21;Four;0;In stock;5;https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html
89a89e76f3516357;A Clash of Kings (A Song of Ice and Fire #2);Add a comment;10.79;Three;0;In stock;5;https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html
a8f4577a48023344;Vogue Colors A to Z: A Fashion Coloring Book;Default;52.35;Four;0;In stock;4;https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html
d4de23aa98acc65b;The Shining (The Shining #1);Default;27.88;Three;0;In stock;4;https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html
6053ddf69c967d5f;The Pilgrim's Progress;Classics;50.26;Two;0;In stock;4;https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html
9cc207168a03470d;The Perfect Play (Play by Play #1);Romance;59.99;Three;0;In stock;4;https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html
011674f4a3834b8d;The Passion of Dolssa;Historical Fiction;28.32;Five;0;In stock;4;https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html
6a57286a8890d8c5;The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe;Nonfiction;38.71;Three;0;In stock;4;https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html
6d2f70d9424f41a1;The Hunger Games (The Hunger Games #1);Default;29.85;Five;0;In stock;4;https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html
6587f46697fc4443;The Hound of the Baskervilles (Sherlock Holmes #5);Classics;14.82;Two;0;In stock;4;https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html
45033bdf3d9ed158;The Gunning of America: Business and the Making of American Gun Culture;Nonfiction;16.81;Four;0;In stock;4;https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html
c65ee14957c0fa5c;The Geography of Bliss: One Grump's Search for the Happiest Places in the World;Nonfiction;28.23;Two;0;In stock;4;https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html
ff2dffba388d9922;The Demonists (Demonist #1);Fantasy;52.11;Two;0;In stock;4;https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html
df53c2948b32bde3;The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4);Sequential Art;27.88;Two;0;In stock;4;https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html
9c4d061c1e2fe6bf;The Bone Hunters (Lexy Vaughan & Steven Macaulay #2);Thriller;59.71;Three;0;In stock;4;https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html
8930013d06942df1;The Beast (Black Dagger Brotherhood #14);Fantasy;46.08;Five;0;In stock;4;https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html
31f5bbf4974d29c9;Some Women;Womens Fiction;13.73;Five;0;In stock;4;https://books.toscrape.com/catalogue/some-women_341/index.html
38199c5d7da0c0ef;Shopaholic Ties the Knot (Shopaholic #3);Womens Fiction;48.39;Five;0;In stock;4;https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html
ae884ac655d6ee3e;Paper and Fire (The Great Library #2);Fantasy;49.45;Five;0;In stock;4;https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html
5de4baa88061a77a;Outlander (Outlander #1);Default;19.67;Five;0;In stock;4;https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html
2ba5ccc84d35006c;Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors;Music;12.36;Three;0;In stock;4;https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html
3a95f5a2df4ff921;No One Here Gets Out Alive;Music;20.02;Five;0;In stock;4;https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html
869d20b3b8128230;Night Shift (Night Shift #1-20);Horror;12.75;Four;0;In stock;4;https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html
70b585c9d0f15725;Needful Things;Horror;47.51;Four;0;In stock;4;https://books.toscrape.com/catalogue/needful-things_334/index.html
5212c6acea3359e5;Mockingjay (The Hunger Games #3);Default;20.44;Four;0;In stock;4;https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html
81d4191030b9704b;Misery;Horror;34.79;Two;0;In stock;4;https://books.toscrape.com/catalogue/misery_332/index.html
deda806b68b0aa11;Little Women (Little Women #1);Classics;28.07;Four;0;In stock;4;https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html
670a2773607d785d;It;Horror;25.01;Three;0;In stock;4;https://books.toscrape.com/catalogue/it_330/index.html
ac337893a9fe0085;Harry Potter and the Sorcerer's Stone (Harry Potter #1);Default;13.90;Three;0;In stock;4;https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html
ac337893a9fe0085;Harry Potter and the Sorcerer's Stone (Harry Potter #1);Default;13.90;Three;0;In stock;4;https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html
ac337893a9fe0085;Harry Potter and the Sorcerer's Stone (Harry Potter #1);Default;13.90;Three;0;In stock;4;https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html
ac337893a9fe0085;Harry Potter and the Sorcerer's Stone (Harry Potter #1);Default;13.90;Three;0;In stock;4;https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html
ac337893a9fe0085;Harry Potter and the Sorcerer's Stone (Harry Potter #1);Default;13.90;Three;0;In stock;4;https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html
23310ce84d3c9f85;Gone with the Wind;Classics;32.49;Three;0;In stock;4;https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html
ddbc5530d2939d49;God Is Not Great: How Religion Poisons Everything;Nonfiction;27.80;One;0;In stock;4;https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html
5eff05e59f905a49;Girl With a Pearl Earring;Historical Fiction;26.77;One;0;In stock;4;https://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html
8fff1084aa085a13;Fruits Basket, Vol. 4 (Fruits Basket #4);Sequential Art;50.44;Four;0;In stock;4;https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html
ad15a9a139919918;Far From True (Promise Falls Trilogy #2);Thriller;34.93;Two;0;In stock;4;https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html
2b69d289279aabfd;Dark Lover (Black Dagger Brotherhood #1);Romance;12.87;One;0;In stock;4;https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html
a2dc754afb69bb32;Confessions of a Shopaholic (Shopaholic #1);Default;48.94;Two;0;In stock;4;https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html
aaebac5fda798b1b;Changing the Game (Play by Play #2);Romance;13.38;Three;0;In stock;4;https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html
2798974abc8a58a8;Candide;Classics;58.63;Three;0;In stock;4;https://books.toscrape.com/catalogue/candide_316/index.html
0812f54c93d726ce;Can You Keep a Secret?;Womens Fiction;21.94;One;0;In stock;4;https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html
78a4ac98191ac675;Atlas Shrugged;Fiction;26.58;Five;0;In stock;4;https://books.toscrape.com/catalogue/atlas-shrugged_314/index.html
1451b55e5e56bb89;Animal Farm;Classics;57.22;Three;0;In stock;4;https://books.toscrape.com/catalogue/animal-farm_313/index.html
aead11697d14ea36;A Walk to Remember;Romance;56.43;One;0;In stock;4;https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html
f6ae39568db1130e;A New Earth: Awakening to Your Life's Purpose;Spirituality;55.65;Five;0;In stock;4;https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html
d12ca4020c2f602e;A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam;Religion;27.62;One;0;In stock;4;https://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html
6e9403f00acd6752;'Salem's Lot;Horror;49.56;Four;0;In stock;4;https://books.toscrape.com/catalogue/salems-lot_309/index.html
634b7165c96ebb9f;Zero History (Blue Ant #3);Default;34.77;One;0;In stock;3;https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html
5a7ff9aaa3168878;Wuthering Heights;Classics;17.73;Three;0;In stock;3;https://books.toscrape.com/catalogue/wuthering-heights_307/index.html
5d55202da0252627;World War Z: An Oral History of the Zombie War;Default;21.80;One;0;In stock;3;https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html
d30b9215c72cca87;Wild: From Lost to Found on the Pacific Crest Trail;Default;46.02;Three;0;In stock;3;https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html
07bb35158d9dd3d2;Where'd You Go, Bernadette;Default;18.13;One;0;In stock;3;https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html
dab0196cd5fc8e5e;When You Are Engulfed in Flames;Humor;30.89;Five;0;In stock;3;https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html
06bab964fd536971;We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America;Nonfiction;31.95;Three;0;In stock;3;https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html
be3db344a845580b;We Are All Completely Beside Ourselves;Contemporary;24.04;One;0;In stock;3;https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html
0e4e2d31c2fb3aad;Walk the Edge (Thunder Road #2);Young Adult;32.36;Three;0;In stock;3;https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html
7feac4000cbc5859;Voyager (Outlander #3);Historical Fiction;21.07;Five;0;In stock;3;https://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html
52aa3d79b1cee455;Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination;Nonfiction;50.66;Three;0;In stock;3;https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html
4672d10b9b1e7a05;Vegan Vegetarian Omnivore: Dinner for Everyone at the Table;Food and Drink;13.66;Two;0;In stock;3;https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html
b830685072fa871f;Unstuffed: Decluttering Your Home, Mind, and Soul;Nonfiction;58.09;One;0;In stock;3;https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html
599a4f98bb193368;Under the Banner of Heaven: A Story of Violent Faith;Nonfiction;30.00;One;0;In stock;3;https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html
61bc8167c9680283;Two Boys Kissing;Young Adult;32.74;Two;0;In stock;3;https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html
b53078de0147f6bf;Twilight (Twilight #1);Default;41.93;Two;0;In stock;3;https://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html
8ebad30219b8679c;Twenties Girl;Womens Fiction;42.80;Two;0;In stock;3;https://books.toscrape.com/catalogue/twenties-girl_292/index.html
2173a2ce35f6ace1;Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland;Nonfiction;53.51;One;0;In stock;3;https://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html
57f755143ee96fd4;Three-Martini Lunch;Fiction;23.21;Three;0;In stock;3;https://books.toscrape.com/catalogue/three-martini-lunch_290/index.html
719d72f3ee512dc6;Thinking, Fast and Slow;Psychology;21.14;One;0;In stock;3;https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html
75fed6a47f69859d;The Wild Robot;Childrens;56.07;Three;0;In stock;3;https://books.toscrape.com/catalogue/the-wild-robot_288/index.html
a33ed2e6068df53e;The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine);Sequential Art;14.41;Three;0;In stock;3;https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html
813cff2aefa5d1f0;The Undomestic Goddess;Womens Fiction;45.75;Four;0;In stock;3;https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html
2b685187f55c5d31;The Travelers;Thriller;15.77;One;0;In stock;3;https://books.toscrape.com/catalogue/the-travelers_285/index.html
224fa77d4b248046;The Tipping Point: How Little Things Can Make a Big Difference;Add a comment;10.02;Two;0;In stock;3;https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html
3d15714d4d3d15dd;The Thing About Jellyfish;Childrens;48.77;One;0;In stock;3;https://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html
49f24193f0b961e6;The Stand;Horror;57.86;Two;0;In stock;3;https://books.toscrape.com/catalogue/the-stand_282/index.html
742702d662a71410;The Smitten Kitchen Cookbook;Food and Drink;23.59;One;0;In stock;3;https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html
f06039c29b5891fa;The Silkworm (Cormoran Strike #2);Mystery;23.05;Five;0;In stock;3;https://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html
91eb9605998a7c03;The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3);Sequential Art;55.55;Five;0;In stock;3;https://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html
322a9e34d87f54b1;The Rose & the Dagger (The Wrath and the Dawn #2);Fantasy;58.64;Four;0;In stock;3;https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html
366a236aa1ea6f07;The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2);Travel;23.21;One;0;In stock;3;https://books.toscrape.com/catalogue/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html
1a5044d233936b1a;The Rise of Theodore Roosevelt (Theodore Roosevelt #1);Biography;42.57;Three;0;In stock;3;https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html
0e92ccf1bd39e68f;The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2);Science Fiction;10.92;One;0;In stock;3;https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html
e2d47e82c50d41d9;The Rest Is Noise: Listening to the Twentieth Century;Add a comment;34.77;One;0;In stock;3;https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html
3c456328b04a8ee8;The Red Tent;Historical Fiction;35.66;Five;0;In stock;3;https://books.toscrape.com/catalogue/the-red-tent_273/index.html
0e7beedf0ee9380c;The Purpose Driven Life: What on Earth Am I Here for?;Add a comment;37.19;Three;0;In stock;3;https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html
969f6c7e86554814;The Purest Hook (Second Circle Tattoos #3);Romance;12.25;One;0;In stock;3;https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html
b9f6305a3d650e2c;The Picture of Dorian Gray;Classics;29.70;Two;0;In stock;3;https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html
